Gene	p0.5	P0.5	p0.5	p1	P1	P1	P1.5	P1.5	P1.5	P2	P2	P2	p2.5	P2.5	P2.5	P3	P3	P3	P3.5	P3.5	P3.5	P4	P4	P4	p4.5	P4.5	P4.5	P4.5	P5	P5	P5	P5.5	p5.5	P5.5	P5.5	P6	P6	P6	P6	P6	P6.5	P6.5	P6.5	P7	p7	P7	P7.5	p7.5	P7.5	P8	P8	P8	P8	P8.5	p8.5	P8.5	P8.5	P8.5	P9	P9	P9	P9	P9	P9.5	P9.5	P9.5	P10	P10	P10	P10	P10.5	p10.5	P10.5	P11	P11	P11	P11	P11.5	P11.5	P11.5	P12	P12	P12	P12	P12	P12.5	P12.5	p12.5	p12.5	P12.5	P13	P13	P13	P13	P13	P13	P13.5	P13.5	p14	P14	p14	p14	P14	P15	p15	P15	P16	P16	P16	P16	P16	p17	p17	p17	p18	P18	p18	P18	p19	p19	P20	P20	P20	P20	p21	p21	p21	P22	p22	P22	P23	P23	P23	P24	P24	P24	P24	P24	P25	P25	p25	P25	P26	P26	P26	p26	P27	P27	P27	P28	P28	P28	P28
mcmv-miR-m21-1	-85.7615511947	44.1891214645	149.397439438	103.498480429	-9.65476820494	993.112081965	114.269800377	5736.91818285	5592.60132368	-54.1578215466	-19.8770252652	-31.6478468803	-118.537486029	-88.4485776654	849.31291025	234.572352241	-112.341755789	-37.7592361688	-94.1483344845	88.748270969	561.885874249	498.573963551	44.6122051496	-91.8453688789	2634.11588629	-135.22818264	691.741352973	56.2929922526	631.983430328	-33.98452931	-23.4347659175	78.9255448628	-80.9891710092	489.716761745	419.497283507	-140.470752726	-84.4029649437	222.669039671	-121.626270643	27605.2148814	-48.4493349807	-76.4150511922	764.873965052	-68.8145234719	-114.583887738	734.223344539	-57.7852626868	42.0785976455	861.490142687	-83.8202820552	-117.529852724	4519.98829572	15615.2815833	583.469998802	15214.3391002	125.683821917	6535.26105862	1405.49841105	3296.64497322	-34.4964058224	-66.3166284963	-45.9660377573	-64.1608306275	23.6491585507	-71.0496135875	831.704866053	555.790863385	786.286218286	-127.313063032	1228.48708334	919.998537635	-100.485727371	-114.913558577	-26.8590228521	-34.710114463	3.77718703199	649.413347229	-75.1635444122	46.5125762778	375.868075031	690.069386835	408.502064884	157.717299123	-59.5464391279	163.974078877	533.272863588	-63.3547279834	978.170442242	-127.412715209	841.630062971	853.990825482	405.82579555	894.203015194	32.6022733967	-16.9060313325	233.330859477	111.744016836	70.6835874774	58.516038987	-78.1013508587	-32.5874688059	411.264356453	100.436906544	324.059874996	-64.2717929187	7241.17443131	1054.10478081	657.271789282	224.411533556	867.419234814	220.460035385	75.2332386527	4642.38010698	586.59117405	60.5841738397	-132.333780565	1970.70260141	-8.02353688118	34.4041992976	155.333890977	1229.94951304	24861.5000056	1535.02013181	29989.1219913	49.5040576771	19.8301478689	448.85933129	56.0994980004	-31.1127415873	-126.943947499	103.26225727	4468.14223691	4941.04177429	46.4435701006	731.767061209	307.988411191	-11.5037282168	246.922068958	-135.371267909	-120.050403075	-41.4199965394	-50.7742157996	25.5703513496	-90.5430199356	-55.898577877	-38.2314546259	-22.8648729606	-51.9799728727	-77.5274927037	524.426833479	21555.4680093	3.33527691461	976.167903029
mcmv-miR-m22-1	-85.7615511947	19.6952794099	167.903281476	88.9214803205	-10.356848619	1010.2881579	118.617093872	5455.01634046	5394.50203837	-55.5734422455	-35.2781418187	-38.1914425109	-121.061653266	-86.4485606909	842.476292321	229.932475082	-103.545542153	-54.0358383247	-109.431931691	99.6543808072	532.133755987	479.560644628	40.4336821043	-86.5832725717	2576.09710515	-141.016578536	656.006246903	62.8051390405	603.779031662	-51.9464641502	-31.510573352	65.1376045266	-83.2865663583	464.525353301	387.732431421	-149.595606449	-85.4184742421	216.81315598	-122.378381335	26859.1175415	-45.1636341023	-77.2085403796	751.710118515	-68.8145234719	-120.624685138	759.505457231	-61.6212703771	27.7789772481	882.337204738	-87.2718783831	-119.565686088	4425.54678876	14885.7382831	529.11966156	14615.8552228	112.798784066	6279.61720796	1352.02227917	3008.06684904	-45.1230604825	-74.3545448828	-40.8804542414	-66.3861964912	9.7157187126	-73.7509402284	831.704866053	525.426499077	753.083978616	-129.343928735	1286.08386519	852.454911726	-115.791707186	-104.266659189	-43.0316267594	-20.6465587376	5.51524797481	701.948574184	-71.5306374431	54.081576765	372.382413961	684.083794866	389.201108064	131.750580667	-73.1776771397	138.425321891	513.933004686	-60.3972599751	886.875094365	-134.725294035	766.179138315	853.990825482	405.82579555	901.911244963	19.6295913965	-25.804409293	230.493780253	123.854227768	73.9282599007	30.1529026785	-80.8602841665	-42.1064698868	377.783444967	91.3698397129	338.201075212	-73.2949742855	7090.26897089	1054.10478081	646.485145463	213.925700056	826.954105201	199.256831829	37.3763989915	4361.28052441	591.670894478	63.3235776039	-134.204141901	1913.68408692	-13.0916014098	24.3740956428	162.684903825	1229.94951304	24526.2928874	1393.05096345	28600.352726	54.3708429816	19.8301478689	461.058780283	50.4243546763	-31.1127415873	-131.518126013	99.0695778787	4597.10792846	5048.00572966	34.4462320801	709.432921806	295.162644109	-17.254400112	249.831906121	-136.748577716	-119.608575526	-42.3794437687	-46.7779077182	25.5703513496	-95.3473848607	-53.1948448182	-48.9962707041	-25.1104521341	-59.4141813445	-67.2602450321	548.843328176	21853.2828253	-2.89938081947	920.871630489
mcmv-miR-M23-1-3p	-76.491599492	47.4549670718	156.337130202	113.216480501	-1.93188365029	1096.16853758	149.048148338	5817.46156639	5394.50203837	-49.2031491003	-17.8235430581	-32.7384461521	-114.435714268	-85.8485555986	862.986146107	220.652720762	-107.167512474	-40.0844650482	-105.317117059	101.835602775	547.009815118	503.327293282	59.9334563155	-80.0056521877	2614.77629258	-130.726096942	757.255714102	69.3172858283	660.187828994	-46.4197149686	-26.126701729	84.8346621497	-78.6917756601	531.702442485	387.732431421	-138.949943772	-91.5115300325	216.81315598	-124.634713409	28910.8852264	-44.3422088828	-81.969475504	830.693197733	-82.7020487297	-118.035771966	740.543872712	-57.3057617255	45.2562910672	882.337204738	-71.1644288529	-116.511936043	4488.5077934	16136.3839406	637.820336044	16211.8122292	140.716366077	6450.04644173	1480.36499568	3407.63655945	-24.5781948064	-60.5752596488	-23.0809119359	-61.9354647638	53.5065296323	-54.8416537422	866.515292449	525.426499077	832.769353824	-118.512644987	1257.28547427	859.959759049	-101.251026362	-104.266659189	-15.3071629184	-10.4185182101	28.1100402315	719.460316503	-64.8237322694	54.081576765	358.439769678	702.040570773	396.921490792	153.134937043	-67.3357179918	182.554993049	533.272863588	-40.6808065861	932.522768304	-122.759255956	797.617023588	853.990825482	445.709393312	894.203015194	31.3050051967	-15.4229683391	264.538730947	127.890964745	75.0098173752	49.0616602175	-78.7910841857	-25.9241680492	390.338786774	107.237206668	355.877575482	-57.5044068937	7241.17443131	1131.29436978	695.025042646	227.032991931	860.675046545	204.557632718	49.4217570655	4642.38010698	601.830335333	66.062981368	-134.204141901	1942.19334416	-9.29055301333	24.3740956428	160.847150613	1200.60191409	24358.6893283	1447.65448974	30584.3088193	98.1719107219	27.4218367667	440.726365295	57.5182838314	-32.4713625435	-126.943947499	109.551276357	4887.28073446	5226.27898861	37.8740429431	681.515247552	320.814178274	-13.8039969749	267.290929099	-128.484718876	-118.283092879	-42.3794437687	-51.9160181085	26.7128932532	-87.7976685498	-47.7873787005	-39.4275453013	-21.7420833739	-53.219007618	-72.3938688679	519.543534539	22300.0050493	17.3632568163	1063.06204559
mcmv-miR-M23-1-5p	-85.7615511947	22.9611250171	165.590051221	103.498480429	-10.356848619	1139.10872742	144.700854843	5898.00494993	6226.51903667	-47.7875284014	-22.9572485759	-27.2854497933	-119.484048743	-87.2485674807	890.332617821	213.692905023	-108.719785469	-56.3610672041	-105.90494772	101.835602775	547.009815118	498.573963551	61.3262973306	-93.1608929557	2634.11588629	-145.518664234	673.873799938	62.8051390405	654.546949261	-39.5112784916	-27.4726696348	61.198193002	-86.7326593818	447.731081005	435.37970955	-143.512370634	-89.4805114357	222.669039671	-123.882602717	27232.1662115	-46.8064845415	-84.3499430661	817.529351197	-77.1470386266	-115.446858795	721.582288192	-61.1417694158	69.0889917296	791.999935853	-86.1213462738	-115.494019361	4551.46879804	15511.0611119	561.729863905	14316.6132841	117.093796683	6322.2245164	1341.32705279	3119.05843526	-42.9977295504	-35.3132367197	-24.3523078149	-53.0340013091	77.3924264976	-56.6425381695	894.363633566	581.094500309	792.92666622	-136.113481077	1180.48976514	912.493690311	-111.199913242	-111.637589534	-40.7212547726	-44.9381549905	21.1577964602	649.413347229	-72.0895462076	61.6505772522	382.839397173	761.896490466	404.64187352	140.915304828	-70.2566975657	154.683621791	513.933004686	-56.4539692973	940.13071396	-130.071834782	703.303367768	792.365839631	398.574232321	917.327704501	33.8995415968	-24.3213462996	210.634225681	97.6154374162	76.0913748496	46.3604091405	-78.1013508587	-38.2988694544	377.783444967	95.9033731285	327.59517505	-75.5507696271	7291.47625145	1028.37491782	646.485145463	229.654450306	853.930858276	180.704028719	47.7009916264	4673.61339394	576.431733195	52.3659625474	-134.204141901	1956.44797278	-27.0287788634	32.7325153552	153.496137765	1220.16698006	25029.1035647	1458.575195	28600.352726	52.7485812134	27.4218367667	448.85933129	46.1679971833	-32.4713625435	-127.401365351	69.7208221382	4629.34935135	5012.35107787	37.8740429431	659.181108148	301.57552765	-20.7048032491	249.831906121	-134.453061372	-120.492230625	-52.9333632916	-52.486919263	19.8576418317	-93.2883713214	-51.3923561123	-40.6236359766	-27.3560313076	-56.9361118539	-74.9606807858	524.426833479	22300.0050493	1.77661248109	976.167903029
mcmv-miR-M23-2	-11.6019375725	147.063258094	207.228195805	80.823146927	-1.22980323623	1293.69341083	155.56908858	5817.46156639	5513.36160955	-31.5078903638	-14.7433197473	27.2445137944	-109.071858888	-82.0485233471	938.188943321	250.8119223	-86.4705392127	-27.2957062115	-58.2906641147	241.433808704	666.018288164	484.313974359	44.6122051496	-80.6634142261	2576.09710515	-99.8546521605	834.681777254	74.2013959192	851.977739926	15.7562133245	58.6692763334	65.1376045266	-81.5635198465	577.886691299	506.850626744	-72.7947542758	-50.8911580967	237.308748898	-123.130492026	27605.2148814	-28.7351297105	-64.5127133814	857.020890806	-4.93190728621	-29.1497530759	873.274964348	-57.7852626868	43.6674443563	965.725452939	-60.8096398691	-85.9744355934	4519.98829572	15198.3996975	616.080201147	14815.3498486	104.208758831	5768.32950664	1565.92680669	3074.66180077	-25.2866384504	-55.9821645708	-10.3669531463	-53.0340013091	55.4970210378	-62.9456336649	963.984486357	626.641046772	1078.46592738	-134.759570609	1276.48440155	1085.10517874	-88.240943519	-81.3348758939	-23.393464872	29.2151388341	71.5615638021	1058.02066799	-63.9853691227	74.8963281048	442.095635375	803.79563425	470.265126709	159.24475315	-47.8625208322	154.683621791	538.107828314	-33.7800478999	864.051257395	-129.407054889	935.943718791	977.240797184	478.341427844	963.577083114	23.5213959966	-12.4568423523	216.30838413	146.056281142	76.0913748496	43.6591580635	-76.0321508779	-27.8279682654	402.894128581	114.037506791	352.342275428	-45.0975325145	7190.87261117	1182.75409576	829.858090375	213.925700056	887.65179962	215.159234496	40.8179298698	4236.3473766	581.511453623	120.85105665	-112.383259646	1885.17482967	18.5838018939	141.391971615	157.171644189	1308.20977691	24693.8964465	1393.05096345	29790.726382	109.527743099	59.4756343355	448.85933129	67.4497846484	8.28726614082	-119.625261878	140.996371794	4790.5564658	5119.31503324	48.1574755321	664.764642999	314.401294733	-17.254400112	261.471254773	-102.774935819	-86.4715093374	-26.0688408697	-38.7852915554	34.7106865783	-19.8502217513	-33.3674690535	-2.34873436544	1.8364979478	-25.9602432212	-16.7796106466	514.660235599	21406.5606013	34.508565585	1213.1519282
mcmv-miR-M44-1	-84.2165592443	34.3915846427	156.337130202	85.6821469631	-6.8464465487	1061.81638571	125.138034115	5535.559724	5552.98146661	-50.6187697993	-32.197918508	-34.9196446956	-118.221965124	-86.8485640858	842.476292321	220.652720762	-107.684936806	-43.5723083673	-101.790133088	95.2919368719	547.009815118	465.300655435	32.0766360138	-87.8987966485	2576.09710515	-139.087113238	661.962097915	38.384588586	648.906069528	-54.709838741	-27.4726696348	67.107310289	-82.712217521	447.731081005	431.409103039	-142.751966157	-86.4339835405	228.524923361	-117.113606495	27791.7392164	-44.3422088828	-78.7955187544	791.201658124	-74.369533575	-113.72091668	708.941231846	-59.2237655707	45.2562910672	861.490142687	-84.9708141645	-115.494019361	4425.54678876	14989.9587546	539.989729008	14715.6025357	104.208758831	6237.00989952	1469.6697693	2985.86853179	-45.8315041265	-66.3166284963	-29.4378913307	-56.3720501046	5.73473590171	-74.651382442	859.55320717	565.912318155	779.645770352	-130.020883969	1314.88225612	837.44521708	-104.312222325	-102.628674668	-33.7901388124	-34.710114463	8.99136986046	631.901604911	-70.4128199142	67.3273276176	372.382413961	702.040570773	366.039959879	147.025120935	-67.3357179918	163.974078877	552.612722491	-60.3972599751	886.875094365	-127.412715209	797.617023588	833.449163532	420.328922009	840.245406812	23.5213959966	-19.8721573193	230.493780253	137.982807188	79.3360472729	31.503528217	-78.1013508587	-40.2026696706	386.153672838	100.436906544	334.665775158	-69.9112812729	7492.68353201	1148.44761178	646.485145463	227.032991931	874.163423082	183.354429163	63.1878805787	4361.28052441	596.750614905	44.1477512551	-132.957234343	1885.17482967	-13.0916014098	22.7024117004	170.035916673	1171.25431514	25196.7071237	1414.89237397	28997.1439447	62.4821518224	19.8301478689	456.992297285	54.6807121693	-35.1886044558	-121.912351135	101.165917574	4468.14223691	4941.04177429	32.7323266486	681.515247552	327.227061816	-17.254400112	246.922068958	-136.289474447	-116.957610231	-44.2983382274	-48.4906111816	17.5725580246	-95.3473848607	-42.3799125829	-47.8001800288	-18.3737146136	-49.5019033821	-72.3938688679	563.493224995	22300.0050493	9.56993464869	1007.76577305
mcmv-miR-M55-1	-84.2165592443	22.9611250171	142.457748674	93.7804803567	-11.0589290331	1036.0522718	120.79074062	5656.37479931	5790.70060899	-50.6187697993	-37.3316240259	-33.8290454238	-119.168527838	-87.4485691781	739.927023392	202.093212124	-109.754634132	-52.873223885	-115.310238309	86.5670490013	581.720619756	498.573963551	44.6122051496	-93.8186549941	2692.13466743	-140.373423437	685.785501961	61.1771023435	654.546949261	-54.709838741	-22.0887980118	61.198193002	-84.4352640328	447.731081005	435.37970955	-144.27277511	-91.5115300325	225.596981516	-121.626270643	27045.6418765	-52.5564610787	-84.3499430661	830.693197733	-64.6482658946	-125.802511481	734.223344539	-61.6212703771	54.7893713321	819.796018587	-86.1213462738	-117.529852724	4425.54678876	14573.0768688	518.249594111	14117.1186583	123.536315609	6023.9733573	1287.85092091	2963.67021455	-46.5399477705	-49.0925219538	-19.266724299	-73.0622940822	79.3829179031	-52.1403271013	782.970269099	596.276682463	792.92666622	-137.467391546	1295.68332883	874.969453696	-111.965212232	-115.732550837	-39.5660687793	-23.2035688695	15.9436136317	666.925089548	-72.0895462076	73.004077983	414.21034681	684.083794866	373.760342608	128.695672613	-69.2830377077	145.393164705	523.602934137	-55.4681466278	871.659203052	-132.730954355	709.590944822	737.58807443	384.071105862	847.953636581	26.1159323966	-13.9399053457	221.982542579	103.670542882	78.2544897985	30.1529026785	-80.1705508395	-42.1064698868	369.413217095	95.9033731285	338.201075212	-73.2949742855	7291.47625145	1054.10478081	630.305179736	219.168616806	860.675046545	201.907232274	44.2594607481	4548.68024613	576.431733195	61.9538757218	-141.062133467	1942.19334416	-27.0287788634	22.7024117004	155.333890977	1161.47178216	23855.8786511	1436.73378448	28203.5615074	38.1482252999	28.2653577554	440.726365295	54.6807121693	-36.5472254119	-127.858783202	84.3952000085	4532.62508268	4941.04177429	46.4435701006	670.34817785	314.401294733	-20.7048032491	276.020440587	-135.371267909	-118.724920428	-43.3388909981	-56.4832273444	22.1427256389	-96.0337227072	-49.5898674064	-34.6431825999	-29.6016104811	-60.6532160898	-72.3938688679	529.310132418	20959.8383773	9.56993464869	952.469500512
mcmv-miR-m59-1	-83.444063269	22.9611250171	156.337130202	80.823146927	-11.7610094471	1018.87619587	127.311680862	5575.83141577	5354.8821813	-51.3265801487	-39.385106233	-39.2820417826	-115.697797886	-86.048557296	780.946730964	225.292597922	-109.754634132	-45.8975372467	-111.783254338	101.835602775	532.133755987	460.547325704	32.0766360138	-92.5031309173	2672.79507372	-142.946043835	661.962097915	43.2686986769	569.933753262	-53.3281514456	-28.8186375405	63.1678987643	-83.8609151955	435.135376783	419.497283507	-147.314393018	-85.4184742421	210.957272289	-123.130492026	26859.1175415	-48.4493349807	-84.3499430661	791.201658124	-75.7582861008	-129.25439571	689.979647327	-59.703266532	37.312057513	882.337204738	-91.8740068203	-120.583602769	4457.02729108	14885.7382831	550.859796457	14216.8659712	110.651277757	6109.18797419	1298.54614728	3096.86011802	-40.1639549744	-78.9476399608	-42.1518501204	-58.5974159683	7.72522730716	-71.9500558011	880.439463007	525.426499077	786.286218286	-134.759570609	1247.68601063	807.425827787	-108.904016269	-106.723635971	-41.876440766	-47.4951651224	12.4674917461	678.599584426	-70.9717286787	59.7583271304	354.954108607	684.083794866	416.222447612	140.915304828	-74.1513369976	159.328850334	523.602934137	-60.3972599751	879.267148708	-130.071834782	766.179138315	792.365839631	423.954703624	878.786555656	18.3323231965	-30.2535982732	219.145463355	123.854227768	73.9282599007	30.1529026785	-80.1705508395	-44.9621702111	381.968558902	102.703673252	306.383374726	-69.9112812729	7341.77807159	1054.10478081	651.878467373	219.168616806	799.977352126	191.305630496	40.8179298698	4236.3473766	576.431733195	46.8871550192	-139.815225909	1942.19334416	-19.4266820705	24.3740956428	170.035916673	1190.81938111	23855.8786511	1371.20955294	28600.352726	43.0150106044	20.6736688575	456.992297285	51.8431405073	-27.0368787189	-131.060708161	90.6842190957	4500.3836598	4869.7324707	31.0184212171	631.263433894	279.130435255	-21.8549376281	258.56141761	-134.91216464	-120.934058174	-48.1361271449	-54.770523881	16.430016121	-96.7200605536	-46.8861343476	-50.1923613795	-22.8648729606	-51.9799728727	-75.8162847585	524.426833479	21108.7457853	0.217948047569	912.972162983
mcmv-miR-m59-2	-75.7191035167	40.9232758572	184.095893258	109.977147144	-4.74020530653	1182.04891725	175.131909308	6340.9935594	6384.99846491	-49.2031491003	-8.58287312594	-25.1042512498	-114.120193363	-80.8485131624	931.352325393	257.771738039	-102.51069349	-37.7592361688	-92.9726731609	117.104156548	616.431424395	522.340612206	87.7902766172	-85.2677484949	2788.83263601	-138.443958138	721.520608032	74.2013959192	710.955746594	-22.9310309468	-12.6670226715	88.7740736743	-81.5635198465	573.688123225	506.850626744	-131.345899002	-83.3874556453	240.236690743	-120.874159952	28351.3122214	-41.0565080044	-82.7629646913	863.602814074	-66.0370184204	-100.776350823	772.146513577	-56.8262607642	102.454772657	910.133287471	-66.5623004156	-109.386519271	4582.94930036	16032.1634691	599.775099975	14715.6025357	185.813998557	6279.61720796	1491.06022205	3163.45506975	-40.1639549744	-11.1994875602	31.5891108596	-57.4847330365	129.145203039	-15.2221963426	1019.68116859	606.398137233	852.690697626	-131.374794437	1362.87957432	987.542163543	-108.138717279	-99.352705626	-11.8416049383	-9.14001314412	26.3719792887	748.6465537	-61.1908253003	73.004077983	452.552618588	809.781226219	485.705892165	142.442758855	-61.4937588439	159.328850334	552.612722491	-25.8934665443	909.698931334	-128.077495102	810.192177697	929.310252633	402.200013936	971.285312883	30.0077369967	-15.4229683391	278.72412707	148.074649631	97.7225243385	51.7629112945	-78.1013508587	-25.9241680492	386.153672838	107.237206668	355.877575482	-68.7833836021	8146.60719383	1174.17747477	705.811686464	266.354867554	853.930858276	233.712037607	76.9540040918	4736.07996784	622.149217042	52.3659625474	-132.333780565	1927.93871554	-16.8926498062	26.0457795853	192.088955216	1308.20977691	25867.1213601	1458.575195	29393.9351633	88.438340113	24.8912738008	444.792848292	64.6122129864	-32.4713625435	-126.486529648	124.225654228	5048.48784891	5333.24294399	34.4462320801	748.517665762	333.639945357	3.44801871064	270.200766262	-132.616648296	-119.166747977	-33.7444187045	-41.0688961733	24.427809446	-82.9933036246	-41.47866823	-31.0549105738	-18.3737146136	-33.394451693	-64.6934331142	509.77693666	23491.2643133	14.2459279493	1015.66524056
mcmv-miR-M87-1	-88.0790391204	19.6952794099	151.710669693	84.0624802844	-11.0589290331	1053.22834774	127.311680862	5455.01634046	5671.8410378	-50.6187697993	-39.385106233	-37.1008432391	-120.430611457	-88.8485810603	774.110113035	192.813457805	-111.824331458	-51.7106094453	-110.019762353	90.9294929366	502.381637726	493.82063382	29.2909539836	-95.1341790709	2595.43669886	-142.302888736	632.182842856	46.5247720708	626.342550595	-51.9464641502	-26.126701729	69.0770160513	-80.9891710092	456.128217153	427.438496529	-147.314393018	-88.4650021373	213.885214134	-126.891045483	27232.1662115	-45.1636341023	-80.3824971292	764.873965052	-77.1470386266	-124.076569367	721.582288192	-64.9777771061	27.7789772481	798.948956537	-94.1750710389	-127.709019541	4457.02729108	15615.2815833	594.34006625	14117.1186583	97.7662399055	5938.75874042	1287.85092091	3074.66180077	-42.2892859064	-78.9476399608	-53.5944130311	-65.2735135593	5.73473590171	-75.5518246557	887.401548287	535.547953847	812.848010022	-135.436525843	1228.48708334	904.988842988	-115.791707186	-109.999605013	-48.8075567263	-44.9381549905	14.2055526889	596.878120274	-74.3251812655	71.1118278612	393.296380385	606.271099266	381.480725336	150.080028989	-64.4147384178	152.36100752	509.09803996	-72.2271320085	856.443311739	-130.736614675	709.590944822	785.518618981	391.322669092	878.786555656	17.0350549965	-31.7366612666	202.122988007	107.707279859	57.7048977841	32.8541537555	-84.9986841281	-46.8659704273	390.338786774	114.037506791	313.453974834	-77.8065649688	7140.57079103	1028.37491782	646.485145463	213.925700056	840.442481739	175.40322783	45.9802261872	4548.68024613	576.431733195	53.7356644295	-138.568318352	1870.92020105	-23.2277304669	21.0307277579	159.009397401	1220.16698006	24526.2928874	1349.36814242	28798.7483353	41.3927488363	24.8912738008	448.85933129	54.6807121693	-35.1886044558	-126.486529648	88.5878794	4758.31504291	4976.69642608	27.5906103541	631.263433894	295.162644109	-19.55466887	244.012231795	-132.616648296	-122.259540821	-41.4199965394	-50.2033146451	13.0023904102	-93.9747091678	-51.3923561123	-41.819726652	-22.8648729606	-47.0238338914	-70.6826609227	539.076730297	20959.8383773	6.45260578165	991.96683804
mcmv-miR-m88-1	-82.6715672938	36.0245074463	193.348814277	106.737813786	15.6201267012	1233.57714506	155.56908858	6099.36340878	6266.13889373	-52.7422008477	14.0054311526	-29.4666483368	-106.863212555	-79.0484978854	835.639674392	250.8119223	-100.958420496	-37.7592361688	-94.7361651463	149.822486063	631.307483526	536.600601399	112.861414889	-66.1926493813	2711.47426115	-140.373423437	798.946671184	92.1097995858	643.265189795	-28.4577801284	-14.0129905773	90.7437794366	-82.712217521	552.695282855	522.733052787	-132.106303479	-78.3099091534	254.87639997	-105.079835433	27605.2148814	-18.0566018559	-82.7629646913	922.840123487	-41.0394729564	-110.269032452	841.672323482	-58.7442646094	116.754393054	958.776432256	-74.6160251808	-110.404435953	4457.02729108	15511.0611119	621.515234872	14815.3498486	194.404023792	6492.65375018	1512.45067481	3030.26516628	-45.1230604825	24.3969992944	58.2884243178	-56.3720501046	157.012082715	-1.71556313815	970.946571637	626.641046772	885.892937296	-112.420047879	1430.07581981	1010.05670551	-114.261109205	-101.809682408	-11.8416049383	12.5945729769	62.871259088	742.80930626	-56.16064642	55.9738268868	518.780178932	863.651553942	508.867040349	157.717299123	-72.2040172817	168.61930742	591.292440296	22.4118442588	932.522768304	-126.747935316	797.617023588	908.768590683	500.096117533	948.160623577	40.3858825969	-24.3213462996	264.538730947	200.552230334	116.109001404	53.113536833	-72.5834842432	-29.7317684816	398.709014645	100.436906544	352.342275428	-65.3996905896	7744.19263271	1131.29436978	657.271789282	255.869034055	894.395987889	209.858433607	63.1878805787	4861.01311565	576.431733195	50.9962606653	-134.204141901	1956.44797278	-20.6936982026	31.0608314127	177.38692952	1366.90497481	25699.517801	1436.73378448	29592.3307727	77.0825077358	30.7959207213	448.85933129	53.2619263383	-21.6023948943	-122.827186837	103.26225727	4693.83219713	5226.27898861	46.4435701006	692.682317253	368.910804834	-4.6029219426	293.479463565	-134.91216464	-117.39943778	-44.2983382274	-41.6397973278	30.140518964	-93.2883713214	-37.8736908182	-32.2510012492	-26.2332417209	-53.219007618	-63.8378291416	529.310132418	23937.9865373	26.7152434174	1149.95618816
