DLK1	8.981	8.679	9.07	9.479	9.608	9.713	9.844	10.567	11.366	8.909	10.421	11.868	11.366	10.567	9.999	10.421	10.887	10.421	10.887	8.287	8.287	7.949	8.287	8.078	7.017	7.915	6.923	7.377	8.551	8.679	7.754	7.274	6.642	8.195	8.163	7.433	7.169	8.478	8.679	7.119	7.491	8.412	7.628	6.731	6.509	8.317	8.551	8.38	7.377	8.981	9.479	6.393	6.775	6.877	6.996	6.578	6.279	7.597	6.684	5.666	6.509	6.221	5.693	7.119	6.393	6.324	5.343	4.268	6.602	6.393	5.753	5.343	6.136	5.514	5.776	4.87	5.19	4.304	5.045	4.184	5.01	6.375	4.977	5.776	3.921	4.907	3.14	4.057	2.333	3.509	3.734	5.64	5.666	3.968	3.687	3.186	5.08	4.463	4.42	3.342	3.846	3.734	1.992	2.41	2.678	4.87	2.488	2.488	5.01	4.016	1.661	1.895	3.79	1.895	3.846	4.38	3.556	2.488	2.08	4.42	4.226	1.524	2.894	5.484	2.822	1.992	3.462	3.14	4.226	1.798	2.333	4.547	2.75	2.333	1.798	5.08	4.304	3.015	1.661	2.894	2.548	4.622	3.734	2.08	3.598	2.607	3.846	4.588	6.975	2.678	4.944	3.921	2.169	3.14	3.598	3.509	2.954	3.14	2.607	3.556	1.895	1.798	4.268	4.184	3.342	2.169	3.509	2.169	2.08	1.895	3.402	1.992	2.08	2.488
Dnmt3a	6.34	6.393	6.642	6.357	6.642	6.393	6.821	6.775	6.731	5.264	6.642	6.16	5.08	5.264	5.64	6.578	6.622	6.578	6.622	6.136	6.035	5.484	6.035	5.753	6.491	6.9	6.532	6.302	6.821	4.016	6.241	6.413	6.221	6.472	6.16	6.113	6.113	5.95	6.221	5.61	6.413	6.113	6.413	6.393	6.324	6.076	5.799	5.95	6.202	6.753	6.076	6.393	5.799	6.393	5.343	6.453	6.202	6.413	6.509	5.994	6.202	7.299	4.907	6.433	5.514	6.076	6.491	6.509	5.994	6.16	6.578	6.821	6.554	6.357	3.342	6.324	6.509	6.975	6.798	6.279	6.076	5.484	6.241	5.776	6.554	6.775	6.753	5.879	6.221	6.602	6.202	5.64	6.602	6.375	6.731	6.684	6.642	6.9	6.035	7.071	6.035	6.241	5.753	6.302	6.221	6.663	6.357	6.453	6.26	6.642	6.241	6.433	6.554	6.26	5.776	5.95	6.241	6.472	5.753	6.602	6.731	5.799	6.055	6.094	6.798	6.136	6.241	6.509	6.509	6.491	6.055	6.015	6.453	6.076	5.994	5.579	6.094	5.905	5.854	6.076	5.579	5.666	6.015	5.753	6.094	5.693	5.826	6.015	6.16	4.463	6.136	5.116	5.045	5.227	5.994	6.015	5.64	5.454	5.386	5.905	5.799	5.579	5.264	5.343	5.484	5.484	5.799	5.08	5.546	5.799	5.386	5.753	5.64	4.87
E2F8	5.693	5.386	5.386	5.227	5.386	5.854	5.753	2.488	1.992	4.141	4.547	2.169	1.895	4.622	3.846	1.524	1.661	1.524	1.661	1.524	1.992	2.08	3.186	4.268	2.41	1.798	3.342	3.598	2.41	2.894	2.41	4.34	5.01	2.41	3.79	4.42	3.734	3.231	3.287	4.838	4.767	1.798	1.895	4.141	4.506	2.333	2.169	5.116	4.656	1.992	3.015	3.968	4.506	2.822	4.268	4.87	4.268	1.895	2.41	4.767	3.687	2.251	2.954	1.798	4.767	4.057	4.838	4.268	2.08	3.462	3.231	3.402	2.169	1.524	3.342	4.098	2.822	2.548	3.734	4.42	2.548	2.678	4.42	5.776	2.822	2.333	4.622	4.907	3.462	3.287	5.579	5.64	6.181	2.607	2.607	2.41	3.462	2.08	2.75	2.251	3.015	2.894	3.231	3.402	1.895	2.822	3.078	2.954	2.894	3.598	3.14	3.342	2.251	3.734	3.846	2.954	1.895	3.231	1.661	2.607	2.08	3.402	3.883	2.169	2.822	3.078	3.342	1.895	2.169	2.75	2.678	1.895	2.08	1.661	3.231	2.169	2.333	1.992	2.607	1.524	3.687	3.015	2.607	2.548	3.598	3.402	2.08	1.524	3.79	3.968	2.75	2.08	2.169	2.678	1.798	2.251	3.462	3.402	1.895	2.822	1.895	2.333	2.488	3.231	2.251	2.169	2.41	2.75	3.64	3.231	3.64	3.734	3.462	3.64
E-Cadherin (CDH1)	7.433	7.726	8.287	7.852	8.109	8.478	8.478	8.412	9.543	8.981	9.479	9.07	8.873	8.754	8.136	8.754	9.07	8.754	9.07	8.047	8.163	8.945	9.259	9.153	8.412	8.754	8.909	8.909	8.347	8.873	8.551	8.837	8.514	7.462	8.478	8.551	8.909	8.679	8.412	8.047	8.608	8.136	8.136	8.015	7.982	7.754	8.347	8.287	8.478	8.226	8.412	8.195	8.163	8.257	8.608	8.412	7.852	8.163	8.445	8.347	8.445	8.909	8.754	8.478	8.195	7.949	7.852	8.608	8.445	8.909	8.679	8.347	8.287	9.07	8.796	8.478	8.109	8.412	8.909	8.679	8.015	8.478	8.195	5.776	8.195	8.551	8.478	8.837	8.047	7.982	8.796	8.514	8.38	8.608	8.478	8.195	8.38	8.109	8.163	8.109	8.679	8.754	8.163	8.109	7.754	8.195	8.109	8.047	8.551	8.109	8.047	8.412	8.608	7.982	7.569	7.915	7.782	7.782	8.109	8.412	8.412	8.078	8.226	8.796	8.909	8.226	8.287	8.047	8.551	7.659	7.852	8.226	8.163	8.412	8.412	7.915	8.347	8.754	8.347	8.478	8.136	8.412	8.679	7.982	8.226	8.287	8.478	8.412	7.852	8.679	8.347	7.982	7.782	8.287	8.608	8.412	8.551	8.551	8.551	8.287	8.412	8.287	8.347	8.347	8.287	8.347	8.837	8.551	8.551	8.478	8.347	8.551	8.551	8.163
EGFR (Epidermal growth factor receptor) (PMID 22916088 22245996)	5.386	5.454	5.454	5.579	5.579	5.301	5.301	7.216	8.514	4.693	4.944	7.071	5.723	5.264	6.393	7.017	7.274	7.017	7.274	6.9	6.035	8.317	5.64	5.514	6.241	8.445	5.61	5.116	6.821	6.324	8.226	5.152	4.304	6.642	8.317	5.64	3.734	6.357	6.393	5.454	5.386	6.413	8.445	5.264	5.927	6.708	8.078	5.95	5.08	6.663	6.357	5.01	5.454	6.076	5.546	5.386	5.386	6.241	6.509	5.152	5.19	6.221	6.136	6.578	5.514	5.994	5.994	4.268	6.279	6.602	5.152	5.484	6.509	7.949	5.776	6.393	6.357	5.879	5.045	5.64	6.532	6.578	5.579	5.776	6.26	6.433	4.622	4.057	5.514	5.514	3.734	5.64	6.753	5.905	5.386	5.693	5.753	6.532	5.854	5.264	6.16	7.516	5.927	5.61	6.731	6.393	5.454	5.64	5.753	6.375	5.972	5.454	6.413	5.854	3.846	6.136	7.883	5.579	5.454	6.221	8.136	6.035	5.95	7.044	7.119	5.386	5.64	5.95	6.076	6.16	5.854	6.923	6.753	5.693	5.227	6.241	5.386	5.514	5.693	6.642	6.602	5.546	6.554	5.579	5.64	5.579	6.731	8.195	5.386	5.386	6.136	6.472	5.343	5.484	6.509	6.324	5.753	5.799	6.491	6.433	5.19	5.264	6.472	8.514	5.666	5.753	8.38	8.015	5.546	5.514	6.684	5.579	5.42	6.663
Eln	9.07	8.608	9.373	9.844	9.844	9.844	9.713	11.094	11.868	11.094	11.366	11.094	10.887	10.421	10.887	11.868	11.868	11.868	11.868	11.366	10.887	10.887	11.366	10.722	9.999	11.366	10.26	10.887	10.887	11.366	9.608	9.844	9.608	10.421	10.567	10.421	10.722	11.868	11.366	9.479	9.479	10.722	10.722	10.567	10.567	10.567	10.26	10.129	10.129	11.868	11.868	9.844	9.844	11.868	10.722	10.722	10.421	10.567	11.094	10.421	10.26	12.381	12.381	12.381	10.887	10.421	10.722	10.567	12.381	12.381	11.094	10.887	12.381	11.868	11.366	11.366	12.381	12.381	11.868	12.381	11.868	11.868	12.381	9.922	12.381	12.381	12.381	12.381	12.381	12.381	12.381	11.868	11.868	12.381	12.381	12.381	12.381	12.381	11.868	12.381	12.381	12.381	12.381	12.381	12.381	12.381	11.868	11.868	11.868	12.381	11.868	12.381	12.381	11.868	11.868	12.381	12.381	11.868	12.381	11.868	11.868	11.366	11.868	12.381	11.868	11.366	11.868	11.366	11.366	11.868	11.868	11.094	11.094	10.887	10.887	11.094	11.094	9.999	9.608	11.094	10.129	9.999	11.094	10.129	10.129	9.999	11.094	11.094	10.421	10.722	11.094	11.094	10.26	10.129	11.094	11.094	8.078	8.163	9.844	10.129	9.153	8.981	9.713	9.608	8.478	8.679	9.608	9.713	7.915	8.047	10.129	8.226	8.226	9.922
Epcam	8.679	8.837	8.551	8.679	8.679	9.259	8.679	7.017	7.433	7.915	7.915	7.433	7.433	7.377	7.915	7.325	7.325	7.325	7.325	7.071	7.433	7.192	7.377	7.597	6.731	7.433	7.541	7.659	6.996	6.949	7.169	7.377	7.569	7.726	6.923	7.325	7.405	7.017	7.071	7.274	7.351	6.949	6.708	7.119	7.017	5.826	7.299	6.877	7.541	6.34	6.731	7.299	7.119	6.602	7.325	7.071	6.923	6.708	5.95	7.071	7.119	6.472	6.26	6.357	7.144	7.095	7.169	6.509	6.731	6.731	6.731	7.017	6.302	6.16	6.375	6.602	6.684	6.491	7.169	6.877	6.241	7.017	6.708	8.478	6.975	6.221	5.95	6.949	7.017	6.554	3.734	5.64	4.838	7.325	6.663	6.684	6.642	6.357	6.877	6.221	6.393	6.433	6.731	6.708	6.554	6.509	6.554	6.821	6.602	6.9	6.642	6.975	6.9	6.798	5.776	5.826	5.972	6.731	6.731	6.9	6.798	6.753	6.798	6.798	5.61	6.663	6.923	6.642	5.693	5.693	6.302	6.602	6.753	6.9	6.877	6.472	6.622	7.274	6.642	6.821	7.119	7.274	6.731	6.821	7.095	6.975	6.554	6.554	7.169	6.602	6.279	6.472	6.877	6.821	6.923	6.684	6.923	7.274	6.642	6.923	7.017	6.877	6.877	7.071	7.216	7.044	6.642	6.554	6.975	6.949	7.119	6.923	7.017	7.377
EPHA3	7.915	8.109	7.852	7.659	7.659	7.491	7.325	7.119	6.532	7.192	6.849	7.325	6.996	6.554	6.9	7.377	6.996	7.377	6.996	7.377	7.491	7.071	6.731	6.753	7.659	7.169	6.975	6.731	6.821	5.753	6.975	6.602	6.554	8.015	6.775	6.642	6.302	6.035	6.357	6.554	5.972	4.838	6.076	5.826	6.472	7.144	6.472	6.202	6.509	5.666	6.642	6.996	6.622	6.035	5.343	6.055	5.854	6.509	6.509	6.622	6.798	5.879	5.905	5.753	5.045	6.076	5.343	6.113	6.094	5.514	5.95	5.484	5.045	4.463	5.776	5.19	5.579	5.693	4.693	4.87	5.01	2.678	5.42	9.922	3.921	3.287	6.753	6.324	6.472	5.227	6.202	5.64	3.231	3.968	4.622	5.01	4.805	5.301	4.907	5.08	5.116	5.08	6.055	5.61	4.944	5.386	5.666	5.386	6.602	5.484	5.386	5.264	5.227	5.227	5.776	4.805	4.907	5.227	5.152	4.184	5.386	5.454	5.227	5.776	4.057	5.753	5.01	5.152	5.693	5.579	5.386	4.729	5.64	5.386	5.454	5.08	4.87	5.693	5.301	4.977	5.484	6.472	4.588	4.977	4.622	4.944	4.622	4.977	5.61	6.055	4.016	5.301	4.805	4.506	4.34	4.42	5.484	5.579	5.19	5.152	5.045	5.152	5.693	4.767	5.045	4.268	4.226	5.08	4.622	5.01	5.61	4.977	5.045	5.799
EPHA7	7.541	7.274	7.659	7.541	7.541	7.433	7.491	3.921	5.927	5.514	4.547	5.386	6.996	6.055	3.846	5.723	5.666	5.723	5.666	4.977	5.879	5.227	5.753	5.514	6.055	6.094	5.799	5.227	5.64	4.588	6.393	5.693	4.656	6.16	5.799	5.799	6.302	5.64	5.799	5.514	6.324	6.279	5.95	5.826	6.279	5.454	5.994	6.877	6.279	5.927	3.921	6.076	6.532	5.579	5.343	5.64	5.95	5.799	6.509	5.905	5.546	5.386	6.055	6.181	5.95	5.546	5.994	4.268	6.324	5.753	5.95	5.994	5.19	5.799	6.775	5.454	5.693	5.454	4.693	5.152	6.393	5.693	5.927	8.478	4.34	6.221	3.14	4.057	4.506	5.301	5.579	5.64	5.666	6.375	5.08	5.116	5.454	4.805	4.693	5.666	5.301	5.514	5.386	5.301	5.045	4.87	5.301	5.514	6.26	4.622	5.264	5.264	5.116	5.64	6.375	5.514	5.723	5.386	5.343	5.693	5.826	5.579	5.301	5.484	5.152	5.484	5.152	5.514	5.454	4.907	4.729	5.514	5.905	5.19	5.01	6.076	6.094	4.87	5.08	5.343	5.484	4.622	5.484	5.227	5.64	5.799	5.152	5.301	5.854	6.113	6.578	5.879	5.799	5.386	5.546	4.907	5.301	4.805	5.08	5.64	5.514	5.514	5.386	5.484	5.152	5.152	5.61	4.805	5.08	5.301	4.87	5.19	4.767	5.264
ERB	3.231	3.509	2.678	3.64	3.509	4.184	3.846	3.921	3.921	4.141	5.514	4.656	6.357	3.015	4.588	4.184	3.921	4.184	3.921	4.42	4.38	5.927	4.141	3.231	4.907	4.057	3.556	3.598	6.554	4.588	4.141	3.342	4.304	4.838	3.79	3.342	3.734	3.734	3.462	2.678	2.954	5.927	3.734	3.231	2.607	3.509	4.098	3.287	3.79	3.509	5.776	3.734	4.226	4.38	3.231	2.822	3.462	4.098	4.767	2.08	2.954	5.386	4.907	5.927	2.333	2.822	2.251	4.268	5.045	4.34	3.231	3.556	4.098	4.463	3.342	4.098	4.268	3.79	2.607	3.231	3.64	3.687	3.556	5.776	4.729	6.015	3.14	2.75	3.462	4.729	5.579	5.64	3.231	4.87	4.622	4.588	2.488	4.463	4.016	4.767	4.506	4.588	4.016	4.268	5.301	4.34	4.268	4.268	6.26	5.723	3.342	4.547	4.38	4.42	5.776	2.954	4.463	4.767	4.588	4.944	5.264	4.729	4.304	4.547	6.798	4.141	5.264	5.301	6.076	5.454	5.386	5.42	5.579	5.01	5.116	5.854	3.14	4.506	5.42	5.116	4.87	3.556	5.152	4.977	3.921	5.227	4.87	5.753	4.588	4.463	5.994	5.879	5.045	4.268	4.622	5.08	4.87	4.547	5.19	4.87	4.805	4.87	5.514	4.977	4.805	4.622	4.907	5.301	4.805	4.805	4.38	5.484	5.045	4.805
EXT1	7.852	7.915	7.982	7.915	8.047	7.982	7.852	7.817	7.491	6.532	7.726	7.597	6.996	7.883	7.754	7.597	7.597	7.597	7.597	7.852	7.782	7.071	7.597	7.949	8.257	8.047	7.982	8.078	7.726	8.163	7.754	8.163	8.287	8.679	8.412	8.412	7.915	7.982	7.982	8.109	8.195	8.287	8.226	8.412	8.412	8.754	8.257	8.163	8.347	8.015	8.478	8.551	8.347	8.347	7.852	8.226	8.047	8.317	8.445	8.287	8.109	8.514	8.163	8.412	8.412	8.445	8.163	8.945	8.015	8.109	8.226	7.982	7.491	7.433	8.136	7.726	8.226	7.693	7.782	7.569	8.643	8.317	7.852	5.776	7.628	7.325	7.782	7.569	7.693	7.915	6.622	5.64	8.136	7.516	7.597	7.325	8.226	7.982	7.597	7.782	7.915	7.782	7.541	7.541	7.597	7.852	7.325	7.433	8.078	7.274	7.541	7.274	7.433	7.541	6.375	8.136	7.693	7.659	7.541	7.726	7.491	7.325	7.433	7.216	7.754	7.377	7.274	7.659	7.274	7.541	7.659	7.659	7.597	7.541	7.274	7.659	7.274	6.877	7.325	7.351	7.325	6.578	7.274	7.274	7.299	7.017	7.325	7.491	7.119	7.044	7.017	7.017	7.216	7.119	7.433	7.377	7.274	6.877	7.119	7.216	6.877	7.325	7.491	7.325	6.923	6.923	7.597	7.095	7.071	7.017	7.245	7.119	7.216	7.299
F13A1	6.472	6.509	6.181	6.113	6.324	5.994	5.905	5.927	6.532	6.136	5.854	6.509	4.547	6.877	6.9	5.514	4.838	5.514	4.838	5.579	6.279	6.302	5.301	5.227	6.34	5.484	5.116	5.514	6.554	6.035	5.386	5.753	5.301	3.186	4.944	4.944	5.264	4.805	5.01	4.838	4.622	4.588	4.622	3.883	4.656	4.805	6.181	3.921	4.805	3.509	4.907	4.805	5.116	4.268	4.588	4.767	5.045	4.42	4.304	5.227	5.19	5.693	4.42	4.304	5.045	4.944	3.342	6.113	4.622	4.016	4.184	5.01	3.846	3.883	6.375	3.556	4.506	2.548	5.045	4.977	4.34	5.116	4.42	5.776	4.34	4.506	5.19	5.546	5.514	4.42	5.579	5.64	3.231	4.87	5.08	4.656	4.226	4.141	5.514	4.098	4.693	4.944	4.805	5.08	2.678	3.921	5.08	5.08	4.268	4.016	3.921	4.87	4.767	5.01	3.846	4.38	3.556	4.42	4.38	3.846	4.838	5.264	4.944	5.045	4.057	4.693	4.226	4.268	5.227	4.656	3.968	4.057	4.547	4.805	5.116	5.854	4.304	4.977	4.838	4.87	4.693	5.546	4.729	4.729	5.152	5.454	5.64	4.977	5.227	5.799	4.944	5.61	5.64	5.301	5.386	5.227	4.729	5.152	4.729	5.227	5.454	5.264	4.34	4.304	5.227	4.805	5.95	6.324	5.42	5.61	3.968	4.656	4.767	4.693
FGF18	5.301	5.514	5.514	5.386	5.514	5.799	5.799	5.723	6.731	6.136	4.944	5.454	6.357	3.015	3.287	6.433	5.95	6.433	5.95	6.279	5.514	5.927	6.279	5.994	6.491	6.775	6.532	6.433	5.64	6.035	6.094	6.015	5.879	6.975	6.877	6.16	5.826	6.877	7.119	6.357	6.578	6.642	7.628	6.775	6.975	6.975	6.821	6.136	6.357	6.9	6.076	5.994	6.16	7.169	6.602	6.975	6.509	7.017	7.169	6.731	6.509	7.169	7.405	7.169	6.975	6.509	6.821	4.268	7.095	7.852	6.996	7.017	7.659	7.659	5.776	7.491	7.915	7.325	6.731	7.216	7.491	7.491	7.462	5.776	7.405	6.015	6.433	6.532	8.445	6.975	5.579	5.64	6.602	7.782	6.821	6.775	7.462	7.144	6.602	6.578	7.541	7.377	7.071	6.877	7.095	7.274	6.602	6.602	6.26	7.541	6.684	6.035	6.413	5.994	5.776	6.798	7.119	6.602	6.035	6.433	6.554	5.994	5.905	5.776	5.61	5.579	5.753	5.579	6.357	5.579	5.579	5.42	5.484	5.301	5.386	5.08	5.826	4.588	4.729	5.95	5.386	4.622	4.977	5.08	5.386	4.656	5.546	6.015	4.805	5.386	4.944	5.879	5.927	5.484	5.753	5.95	5.484	5.01	5.693	5.546	5.343	5.386	5.152	4.506	4.805	5.01	5.116	4.87	4.977	5.19	4.977	5.08	5.579	5.152
FGFR2	8.754	8.909	8.909	8.909	9.07	9.479	9.373	8.981	8.514	8.754	8.608	8.608	8.317	8.981	8.412	8.287	8.579	8.287	8.579	8.412	8.608	8.317	8.478	8.287	8.909	8.445	8.287	8.287	8.478	8.317	8.226	8.347	7.982	8.287	8.317	8.478	7.915	8.109	8.109	8.163	8.109	8.347	8.445	8.226	8.287	8.015	8.078	8.478	8.163	8.478	8.226	8.287	8.412	8.163	8.226	8.551	8.109	8.109	7.982	8.163	8.163	8.287	8.287	8.136	8.347	8.347	8.109	8.226	8.551	8.163	7.915	8.226	8.478	7.949	8.015	8.015	7.782	7.883	7.245	7.491	7.915	8.412	7.915	5.776	7.915	8.109	7.169	7.569	6.472	7.852	7.095	5.64	7.754	8.226	7.782	7.982	7.659	7.659	7.949	8.163	7.659	7.516	7.852	7.782	8.047	7.754	7.782	7.726	6.9	8.015	7.852	7.726	8.047	7.782	8.226	7.726	7.883	7.852	7.597	8.551	8.136	7.852	7.726	7.883	8.754	7.852	7.915	8.347	8.317	7.216	7.377	8.347	8.287	7.982	8.047	8.195	8.412	7.852	7.852	8.608	8.287	8.047	8.347	8.226	8.347	8.412	8.287	8.195	8.226	7.726	8.445	8.347	8.445	8.109	8.163	8.163	8.078	8.109	8.163	8.412	8.226	8.347	8.478	8.514	8.163	8.226	8.38	8.015	8.226	8.347	7.726	8.412	8.412	8.047
FOXD1	2.251	2.548	2.333	2.251	1.895	1.992	2.251	3.078	3.462	4.141	3.883	3.402	2.894	3.015	2.251	3.14	2.488	3.14	2.488	3.883	3.79	4.506	2.678	3.231	3.186	3.402	2.251	3.015	3.921	5.301	2.41	1.992	1.992	4.838	3.462	1.661	2.41	2.169	2.333	1.661	1.895	5.514	3.287	1.895	2.169	6.076	3.14	3.921	2.607	3.968	2.08	1.992	3.287	2.822	1.895	1.895	2.333	2.607	2.41	2.08	2.169	4.184	4.907	3.342	3.342	2.488	2.251	4.268	4.622	2.169	2.251	2.251	2.169	3.015	3.342	1.798	3.79	5.152	2.607	1.992	5.01	4.693	2.169	5.776	2.822	4.016	3.14	2.75	4.506	1.524	3.734	5.64	5.666	2.607	2.607	2.41	3.846	3.64	1.992	2.251	2.75	2.75	1.524	2.607	1.895	3.921	1.798	2.169	2.894	4.016	2.251	1.895	4.098	2.41	5.776	4.656	3.968	1.992	2.488	3.509	3.287	2.08	1.661	2.169	5.61	1.524	1.661	3.402	3.402	1.798	3.186	3.921	3.509	1.661	1.524	4.729	3.14	2.548	3.79	3.509	1.661	3.015	3.015	2.548	3.598	1.798	3.342	3.79	1.524	3.968	5.666	3.556	3.462	2.251	3.598	3.846	3.287	2.548	3.462	3.734	2.75	2.678	3.64	2.251	3.342	1.798	3.968	4.057	2.08	1.524	3.968	2.894	2.678	3.342
FOXF1	8.047	7.325	8.226	8.287	8.226	8.754	8.226	9.259	8.287	8.257	8.514	8.163	7.628	8.078	8.514	8.163	8.445	8.163	8.445	8.478	8.347	9.153	8.679	8.195	9.259	9.608	9.07	9.07	8.909	9.66	9.153	8.754	8.754	8.981	9.07	8.981	9.259	8.837	8.754	8.909	8.981	9.844	9.844	9.479	9.608	9.844	8.981	9.153	8.754	10.26	10.34	8.981	9.07	9.259	9.999	9.844	9.259	9.844	9.778	8.679	9.153	9.713	9.713	9.844	9.608	9.373	9.608	9.206	9.999	10.26	9.373	9.426	10.26	9.999	10.064	10.129	10.129	10.26	9.844	9.479	9.608	9.608	9.608	5.776	9.426	9.66	9.479	9.153	9.543	9.844	9.66	10.194	10.194	10.129	10.129	9.844	9.999	9.479	9.479	9.713	9.713	9.713	9.844	9.999	9.608	9.713	9.608	9.479	10.887	9.999	9.373	9.608	9.844	9.844	10.722	9.373	9.479	9.373	8.679	10.26	10.26	8.981	9.153	10.421	10.722	9.479	9.608	9.844	10.129	9.713	9.713	9.999	9.844	10.129	9.999	9.999	9.608	9.373	9.713	9.844	9.153	8.981	9.713	9.999	9.844	9.608	9.844	9.844	9.713	10.26	10.064	9.713	9.316	9.844	9.713	9.844	9.844	9.07	9.608	9.713	9.999	9.999	10.129	10.129	8.837	9.153	9.999	10.129	9.844	9.713	9.07	9.713	9.844	8.909
FOXF2	5.799	5.854	5.753	5.854	6.433	6.775	6.877	5.454	4.34	5.854	5.972	5.95	6.357	3.015	5.484	5.879	6.076	5.879	6.076	5.799	6.279	5.753	6.324	6.094	6.663	6.094	5.95	5.95	6.821	6.324	5.879	6.324	5.61	6.798	6.509	6.602	7.726	7.325	7.017	7.071	6.509	7.144	7.915	7.817	7.274	7.628	7.044	7.852	7.274	7.659	7.782	7.491	7.299	7.659	7.982	7.915	7.274	7.659	6.821	7.462	7.541	7.659	7.659	7.982	7.377	7.274	7.754	7.377	7.433	8.287	6.996	7.325	7.726	7.852	8.514	8.163	8.287	7.883	7.569	8.551	7.628	7.628	7.726	9.922	7.216	6.923	7.852	6.949	8.445	8.287	7.628	8.514	8.38	8.478	8.015	7.659	8.078	7.915	7.693	7.569	8.347	8.047	7.433	7.491	7.659	8.047	7.693	7.491	8.078	7.754	7.119	8.163	8.226	7.216	7.405	7.299	6.877	7.541	7.169	7.169	6.663	7.017	7.377	7.351	7.325	6.923	7.541	7.597	7.433	8.047	7.915	6.821	6.975	7.433	7.726	6.996	6.509	7.192	7.274	7.017	7.192	6.241	7.377	7.491	7.095	7.119	7.071	6.949	6.923	6.775	6.472	6.472	6.798	7.017	7.274	7.462	7.192	6.775	6.9	7.119	7.071	7.169	6.26	6.433	6.775	6.684	6.775	6.949	6.877	7.071	6.16	7.216	7.071	6.34
FSP1 (S100a4)	6.731	6.877	5.799	6.433	5.693	5.693	5.454	6.453	6.094	7.299	6.26	6.433	7.782	6.877	7.071	6.241	6.16	6.241	6.16	6.472	6.509	6.491	6.136	5.879	6.241	5.994	6.16	6.035	6.055	5.753	7.095	6.113	7.299	6.357	6.324	6.433	6.996	6.279	6.221	6.433	6.472	6.491	6.136	6.136	5.927	6.279	5.19	6.136	5.666	7.017	6.684	5.826	6.9	6.923	6.136	6.26	6.821	5.799	6.324	6.532	6.923	6.221	6.433	6.181	6.554	6.642	5.693	6.509	6.413	5.905	6.16	6.453	6.035	6.26	5.776	5.799	6.413	6.094	6.663	6.509	5.854	5.693	6.849	5.776	6.849	6.775	5.95	6.136	6.472	6.393	6.202	5.64	7.325	6.375	5.994	6.357	6.975	6.055	6.413	5.927	7.119	6.975	6.554	6.602	6.663	5.799	6.877	6.775	7.192	6.731	6.731	6.923	6.472	7.274	7.852	6.472	6.113	6.16	6.491	6.491	6.602	7.119	6.684	6.602	6.798	6.923	6.821	7.119	6.663	6.821	6.877	7.119	7.216	6.684	6.923	6.357	7.569	6.923	7.044	6.877	6.877	7.377	7.095	7.119	7.169	7.245	6.9	6.877	7.216	8.317	6.472	7.192	7.169	7.299	7.325	7.325	6.731	6.642	7.541	7.597	7.377	7.597	6.996	6.642	6.684	6.509	7.782	8.109	7.597	7.597	6.357	7.325	7.325	6.877
gapdh	14.079	14.079	12.381	12.381	12.381	12.381	12.381	11.868	11.094	12.381	11.868	12.381	14.079	12.381	12.381	11.366	11.366	11.366	11.366	11.868	11.868	11.094	11.868	11.868	11.868	11.094	11.868	11.868	11.868	11.868	11.094	11.868	11.366	11.868	11.094	11.366	11.094	11.094	11.094	11.094	11.868	11.094	11.868	11.366	10.887	11.868	10.567	10.887	10.722	10.722	11.094	11.094	11.094	10.722	11.868	11.366	11.094	11.094	10.887	11.868	11.868	10.887	10.887	10.722	11.094	11.094	10.887	11.094	10.887	11.366	11.868	11.366	10.421	10.567	11.094	10.887	11.094	11.094	11.094	10.887	10.722	10.887	11.094	8.478	11.094	10.887	11.094	11.094	10.887	10.567	10.887	11.094	10.645	10.567	10.722	10.887	10.887	10.567	10.722	10.421	10.887	11.094	11.094	10.722	10.722	10.567	11.094	11.094	10.722	10.722	10.567	11.094	10.887	11.094	11.094	10.722	10.567	11.094	11.366	10.567	10.567	10.887	10.722	10.26	10.26	10.567	10.722	10.722	10.421	10.722	10.722	10.567	10.567	10.722	10.722	10.722	10.421	10.567	10.722	10.421	10.887	10.887	10.567	10.722	10.887	10.722	10.567	10.26	10.887	10.887	10.887	10.26	10.722	10.887	10.887	10.421	10.887	10.722	10.722	10.421	10.887	10.722	10.722	10.722	10.722	10.567	10.567	10.567	10.722	10.722	10.567	10.567	10.722	10.887
